likes_per_minute,video_id,video_title,upload_date,upload_time,view_count,like_count,comment_count,video_duration,tags,day,duration,minutes,interaction_score,Sort_order
533,9KpGr58FC88,Exploring Poland's North Coast | Rondo Hvrt First Ride,23/06/2019,00:02.0,282803,9065,582,17:03:00,"['baltic', 'coast', 'north', 'poland', 'polish', 'gravel bike', 'gravel', 'groad', 'rondo', 'adventure bike', 'adventure', 'europe', 'beach', 'sun', 'hunt', 'wheels', 'rondo bike', 'hvrt', 'race bike', 'carbon', 'fiber', 'aero', 'aerodynamic', 'hel', 'fireroad', '650b', 'wide', 'tyre', 'tire', 'tubeless', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'GCN Cycling', 'velo', 'ollie', 'bridgewood', 'james', 'lowsley williams', 'sec-feature', 'gc11shs', '?', 'c3', '?', '?', '?', '?', '?', '3639']",Sunday,long,17,5.23,9
529,3E1vOhBcsdg,Cutting Edge Vs Classic Bike | How Much Faster Is A Modern Superbike?,05/12/2020,00:01.0,717081,12184,1971,23:58:00,"['wilier', 'wilier bike', 'trestina', 'classic', 'retro', 'modern', 'filante', 'superleggera', 'steel', 'carbon', 'aero', 'stiff', 'light', 'weight', 'lightweight', 'fastest', 'fast', 'coolest', 'cool', 'cafe', 'stop', 'speed', 'style', 'stylish', 'cheddar', 'gorge', 'old', 'disk', 'rim', 'brakes', 'design', 'custom', 'strenght', 'climb', 'sprint', 'stiffness', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'Road Bicycle', 'GCN Cycling', 'velo', 'si', 'richardson', 'ollie', 'bridgewood', 'sec-feature', 'gc11shs', 'c3', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?15', '?', '?', '?', '4170']",Saturday,long,23,4.43,9
528,7yvIDDVF0MA,575km Gravel Epic In One Go?! | Hank Vs Old Chalk Way,18/09/2022,00:08.0,265565,11629,822,22:00:00,"['old chalk way', 'epic ride', 'gravel epic', 'epic gravel ride', 'gravel', 'gravel cycling', 'gravel bike', 'cadex', 'cadex wheels', 'pinarello grevil', 'grevil', 'coast to coast', 'challenge', 'gcn challenge', 'epic challenge', 'gravel biking', 'hank', 'hank gcn', 'ridgeway', 'dorset', 'norfolk', 'gcn epic ride', 'gcn epic', 'gcn vs', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'Road Bicycle', 'GCN Cycling', 'velo', 'sec-feature', '?', '?', '?', '?', 'n1', '?', '?', '?', '?', '?', '??', '?', '?', '?', '?', '?', '?', '?', '?', '?15', '?', '?', '4822']",Sunday,long,22,7.46,9
526,QqLHDd-O3nE,How Much Faster Have Bikes Got In Just 10 Years?,29/01/2023,00:11.0,397298,8430,1260,16:16:00,"['2013 vs 2023', '2023 vs 2013', '10 years', 'retro bike', 'modern bike', 'retro vs modern', 'super bike', 'specialized s-works tarmac sl3', 'campagnolo chorus', 'gcn 2013', 'old gcn', 'simon richardson', 'si richardson', 'faster', 'change', 'changed', 'difference', 'different', 'old bike', 'new bike', 'road cycling', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'Road Bicycle', 'GCN Cycling', 'velo', 'sec-feature', 'sca15', '?', '?', 'r1', '?', '?', '?', 'n1', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?15', '?', '?', '4955']",NULL,long,16,5.29,9
516,l--uZffTpfM,New SRAM RED eTap AXS - Detailed & Demoed,06/02/2019,00:05.0,534457,8258,938,16:42:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'sram', 'sram red', 'sram red etap', 'etap', 'etap axs', '12 speed', '12-speed', 'new sram', 'new sram red', 'new etap', 'new sram red etap', 'electronic groupset', 'electronic gears', 'quarq', 'power meter', 'wireless', 'wireless gears', 'groupset', 'disc brakes', 'GCN Cycling', 'cycling workout', 'cycling training', 'velo', 'simon richardson', 'sec-feature', 'sca15', 'gc21s', 'b1', 'gc11shs', 'gc04s1', 'c3', 'r1', 'h3', 'gc11sas', '?', 'p1', '?', '?', '?', '?', '?', '?']",Wednesday,long,16,3.27,9
510,5-PtoExp6bU,HIIT Indoor Cycling Workout | 40 Minute Muscular Endurance Intervals,14/01/2019,53:06.0,616116,8160,291,16:04:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'workout', 'cycling session', 'fitness', 'fit', 'get fit', 'lose weight', 'spinning', 'spin class', 'turbo trainer', 'indoor trainer', 'trainer session', 'threshold', 'ftp', 'threshold power', 'aerobic', 'passo falzarego', 'alta badia', 'torque', 'muscular endurance', 'low cadence', 'high cadence', 'GCN Cycling', 'Cycling tips', 'cycling workout', 'cycling training', 'velo', 'simon richardson', 'gc21s', 'b1', 'gc11shs', 'c3', 'c1', 'gc11sas', 'p1', 'z2', '?', '?']",Monday,long,16,1.79,9
506,lD53YiygVhA,Recumbent Bike Vs Killer Hill - Will It Climb?,14/08/2020,59:27.0,351379,7603,1284,15:58:00,"['recumbent', 'lie', 'down', 'cycling', 'strange', 'alternative', 'trike', 'aero', 'climb', 'steep', 'yorkshire', 'challenge', 'time', 'trial', 'fun', 'descend', 'custom', 'unique', 'different', 'learn', 'how', 'to', 'balance', 'climbing', 'killer', 'uphill', 'ascent', 'elevation', 'gain', 'race', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'Road Bicycle', 'GCN Cycling', 'velo', 'james', 'lowsley', 'williams', 'hank', 'sec-feature', 'sca15', 'gc11shs', '?', 'gc11sas', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?15', '?', '?', '4057']",Friday,long,15,5.81,9
504,2u7gSGOWnV0,Bikepacking In Patagonia | GCN's South American Gravel Adventure,19/01/2020,00:00.0,320393,9087,506,18:04:00,"['bikepacking', 'packing', 'bike', 'adventure', 'patagonia', 'travel', 'gravel', 'BMC', 'Shimano', 'altura', 'camp', 'camping', 'off-road', 'off', 'road', 'mountain', 'volcano', 'border', 'argentina', 'chile', 'south america', 'south', 'america', 'epic', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'GCN Cycling', 'velo', 'James', 'Hank', 'Mark', 'Beaumont', 'sec-feature', 'gc11shs', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?15', '3849']",Sunday,long,18,4.37,9
503,4StcKDohjLE,We Tried To Drink 10 Coffees On One Ride & This Is What Happened!,09/10/2022,00:05.0,330594,10582,1293,21:44:00,"['wahoo', 'wahoo roam', 'elemnt roam', 'wahoo elemnt roam', 'new wahoo', 'new wahoo roam', 'wahooligan', 'coffee ride', 'cafe ride', 'coffee', 'cafe', 'espresso', 'espresso ride', 'coffee stop', 'cafe stop', 'cycling coffee', 'coffee cycling', 'gcn ride', 'hank coffee', 'caffeine', 'caffeine overdose', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'Road Bicycle', 'GCN Cycling', 'velo', 'sec-feature', 'sca15', 'gc21s', '?', '?', 'r1', 'c1', '?', '?', '?', 'n1', '?', '?', '?', '?', '?', '?', '?', '??', '?', '?', '?', '?', '?', '?', '?', '?', '?15', '?', '?', '?', '?', '4843']",Sunday,long,21,7.08,9
501,mDzBfdYV9jE,Can An E Bike Make You Fast Enough To Train With A Pro Cyclist?,18/07/2021,00:17.0,311596,7523,690,15:33:00,"['ribble', 'endurance', 'sle', 'sl', 'electric', 'ebike', 'e-bike', 'electric bike', 'power', 'assist', 'pro', 'training', 'partner', 'group', 'ride', 'steep', 'climb', 'weldtite', 'amateur', 'vs', 'professional', 'hillclimb', 'hill climb', 'up', 'hill', 'beat', 'handling', 'descent', 'mahle', 'motor', 'hub', 'light', 'aero', 'sl e', 'lake district', 'wyrnrose pass', 'pass', 'KoM', 'strava', 'wider', 'accessible', 'accessibility', 'james', 'shaw', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'Road Bicycle', 'GCN Cycling', 'velo', 'sec-feature', '?', '?', '?', '?', '?', '?', '?1', '?', '4395']",Sunday,long,15,4.62,9
499,6rMnNI2RCgw,What Is The Fastest Tyre Pressure For Road Bikes?,14/01/2023,00:04.0,380349,8991,1024,18:45:00,"['tyre pressure', 'tire pressure', 'bike tyre', 'bike tyres', 'bike tire', 'bike tyre pressure', 'bike tire pressure', 'tubeless', 'tubeless tyres', 'tubeless tires', 'zipp', 'sram', 'sram road', 'quarq', 'gcn does science', 'science', 'experiment', 'test', 'rolling resistance', 'how to', 'bike tech', 'gcn tech', 'bike maintenance', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'Road Bicycle', 'GCN Cycling', 'velo', 'sec-feature', 'gc21s', 'r1', '?', 'n1', 'g3', '?', '?', '?', '?', '??', '?', '?', '?', '?', '?', '?', '?15', '?', '?', '4940']",NULL,long,18,5.02,9
498,n91tFafLouQ,How Durable Are Electronic Bike Gears? | Can We Destroy A Shimano Di2 Groupset?,04/04/2021,00:11.0,274644,10459,1263,21:21:00,"['di2', 'shimano', 'shimano di2', 'ultegra', 'ultegra di2', 'fragile di2', 'robust', 'strong', 'frozen', 'buried', 'sea', 'cliff jump', 'how strong is di2', 'is di2 robust', 'reliable', 'mechanical gears', 'shimano ultegra di2', 'can you destroy di2', 'buried di2', 'frozen di2', 'battery', 'electronic gears', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'Road Bicycle', 'GCN Cycling', 'velo', 'oliver', 'bridgewood', 'sec-feature', '?', 'c1', '?', 'f3', '?', '?', '?', '?', '?', '?', '?', '?', 'o1', '?', '?', '?', '?', '?', '?', '?', '?', '?11', '?', '?', '?', '4290']",Sunday,long,21,8.37,9
492,MuJv2oTPtTo,My Favourite Bike Ride & The Road That Made Me Cry!,08/12/2019,00:05.0,228119,7392,646,15:17:00,"['presenter', 'ride', 'new', 'forest', 'national park', 'beautiful', 'gravel', 'plains', 'trees', 'pub', 'cafe', 'climb', 'guest', 'cry', 'headwind', 'wind', 'windy', 'favourite', 'favorite', 'home', 'road', 'roads', 'wildlife', 'country', 'countryside', 'new forest', 'training', 'route', 'workout', 'pro cyclist', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'GCN Cycling', 'velo', 'Dan', 'Lloyd', 'sec-feature', 'gc21s', 'gc11shs', '?', 'c3', 'c1', 'h3', 'gc11sas', '?', '?', '?', '?', '?', '?', '?', '?15', '3807']",Sunday,long,15,6.01,9
491,IcE8kewRrbQ,"What Happens When A Beginner Cyclist Rides A ?10,000 Super Bike?",05/08/2022,27:34.0,380694,8842,1037,18:05:00,"['expensive', 'luxury', 'super', 'super bike', 'superbike', 'carbon', 'carbon fiber', 'carbon fibre', 'fiber', 'fibre', 'orbea', 'pinarello', 'beginner', 'amateur', 'pro', 'beginner cyclist', 'amateur cyclist', 'climb', 'climbing', 'light', 'lightweight', 'sprint', 'sprinter', 'climber', 'sprinting', 'tt', 'time trial', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'Road Bicycle', 'GCN Cycling', 'velo', 'sec-feature', 'sca15', 'gc21s', '?', '?', 'r1', '?', '?', 'n1', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?15', '?', '?', '4778']",Friday,long,18,5.02,9
487,cX4AUZEwyPI,Is Too Much Exercise Bad For Your Heart?,26/03/2023,00:34.0,290446,7807,737,16:04:00,"['cardiovascular health', 'cardiovascular', 'cardiologist', 'cardio', 'heart', 'heart health', 'heart rate', 'health', 'exercise', 'fitness', 'cycling health benefits', 'cycling health', 'exercise heart health', 'heart attack', 'heart failure', 'stroke', 'high intensity', 'endurance', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'Road Bicycle', 'Road Cycling', 'sec-feature', 'sca15', 'gc21s', '?', '?', 'r1', '?', '?', '?', 'n1', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?15', '?', '?', '5011', 'too much exercise', 'intense exercise']",NULL,long,16,5.2,9
482,IAqN8zznCEk,Can 4 Amateurs Beat A Tour De France Champion? | Geraint Thomas Vs GCN,02/12/2022,06:50.0,234094,7723,520,16:28:00,"['geraint', 'thomas', 'geraint thomas', 'tour de france', 'tour', 'de', 'france', 'tdf', 'yellow jersey', 'malliot jaune', 'race', 'gcn vs', 'ineos', 'ineaos grenadiers', 'grenadiers', 'pro', 'professional', 'pro cyclist', 'professional cyslist', 'vs', 'amateur', 'amateur vs pro', 'tour de france winner', 'zwift', 'cycling race', 'bike race', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'Road Bicycle', 'GCN Cycling', 'velo', 'sec-feature', 'gc21s', '?', '?', '?', '?', '?', '?', '?', '??', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?15', '?', '?', '?', '4897']",Friday,long,16,5.51,9
481,FrGwNldAWcI,Super Bike Vs Mid Range Bike - The Gravel Edition | Will A Top End Bike Make You Faster?,04/10/2020,00:05.0,738341,9639,841,20:47:00,"['mid', 'range', 'mid range', 'superbike', 'super', 'bike', 'faster', 'further', 'tech', 'technology', 'GRX', 'gravel', 'off-road', 'handling', 'speed', 'test', 'vs', 'value', 'money', 'save', 'savings', 'shimano', 'trickle', 'down', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'Road Bicycle', 'GCN Cycling', 'velo', 'si', 'richardson', 'ollie', 'bridgewood', 'sec-feature', 'sca15', 'gc11shs', 'c3', 'gc11sas', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?15']",Sunday,long,20,2.44,9
478,YzKRue-0mAY,GCN Track Cycling Challenge | Velodrome Rookies Try The Kilo!,24/07/2021,00:28.0,215805,7651,701,16:43:00,"['track', 'track bike', 'challenge', 'vs', 'presenter challenge', 'aero', 'geraint thomas', 'velodrome', 'geraint thomas velodrome', 'wales', 'aerodynamic', 'fast', 'track tech', 'track bicycle', 'single-speed', 'single', 'speed', 'one by', 'chainring', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'Road Bicycle', 'GCN Cycling', 'velo', 'sec-feature', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?1', '?', '?', '?', '4401', 'manon', 'lloyd', 'alex', 'paton', 'conor', 'dunne', 'track bikes', 'track cyclist', 'track rider', 'sprint']",Saturday,long,16,6.77,9
477,FiIaaMM8rms,Oakley Factory Tour | How Are Cycling Sunglasses Made?,23/09/2018,00:01.0,532321,9541,661,20:31:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'oakley', 'oakley sunglasses', 'oakley hq', 'oakley tour', 'factory tour', 'behind the scenes', 'sunglasses', 'helmet', 'cycling glasses', 'tour', 'production', 'research and development', 'research', 'testing', 'product testing', 'safety test', 'glasses lens', 'oakley lens', 'przym', 'light', 'light rays', 'GCN Cycling', 'Cycling tips', 'cycling workout', 'cycling training', 'velo', 'simon richardson', 'sec-feature', 'sca15', 'r1', '?', '?', '?', '?', '?', '3366']",Sunday,long,20,3.02,9
459,dgGMjad19DU,America?s Secret Cycling Paradise - Hank?s Perfect Ride In Fayetteville,15/01/2022,00:25.0,203176,7345,693,16:26:00,"['gravel', 'USA', 'united states', 'united states of america', 'US', 'CX', 'epic', 'adventure', 'trail', 'cyclo-cross', 'cyclo cross', 'cross', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'Road Bicycle', 'GCN Cycling', 'velo', 'sec-feature', '?', '?', '?', '?', '??', '?', '?', '?', '??', '?', '?', '?', '?', '?', '?', '?', '4576', '?']",Saturday,long,16,6.99,9
457,4C6vuSvVkN4,Are Modern Cheap Bikes Faster Than Vintage Super Bikes?,19/03/2023,00:02.0,369067,6859,990,15:39:00,"['retro', 'retro bike', 'old', 'steel', 'steel bike', 'steel frame', 'race', 'racing', 'gears', 'climb', 'climbing', 'hard', 'modern', 'cyclist', 'mountain', 'campagnolo', 'derailleur', 'triban', 'amazon bike', 'best bike', 'budget', 'eddy merckx', 'history', 'shifters', 'cassette', 'old bike', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'Road Bicycle', 'Road Cycling', 'tintern', 'wye valley', 'sec-feature', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?15', '?', '?', '5004', '?']",NULL,long,15,4.52,9
457,Bbb0dfb_OcI,Beginner Vs Amateur Vs Pro - How Much Difference Does Your Bike Make?,10/09/2022,00:15.0,413182,10529,725,23:07:00,"['beginner', 'amateur', 'pro', 'beginner amateur pro', 'bike edition', 'gruffudd lewis', 'shimano', 'shimano sora', 'shimano 105', 'shimano dura-ace', 'sora', '105', 'dura-ace', 'dura ace', 'cheap bike', 'budget bike', 'expensive bike', 'pro bike', 'groupset', 'shimano groupset', 'challenge', 'beginner cyclist', 'race', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'Road Bicycle', 'GCN Cycling', 'velo', 'sec-feature', 'sca15', 'gc21s', '?', '?', '?', '?', 'n1', '?', '?', '?', '?', '?', '?', '??', '?', '?', '?', '?', '?', '?', '?', '?', '?15', '?', '?', '4814']",Saturday,long,23,4.28,9
452,eM7B9VCGgAw,Critical Mass | How Much Weight Can You Cycle Up A Hill With?,30/01/2021,00:08.0,236423,7700,1209,17:03:00,"['weight', 'heavy', 'climb', 'up', 'uphill', 'how much', 'power', 'power to weight', 'climbers', 'climber', 'gravity', 'resistance', 'failure', 'fail', 'crash', 'fall', 'watts', 'trailer', 'pack', 'packing', 'science', 'lightweight', 'light', 'topeak', 'bike trailer', 'fall off', 'falling off', 'hill climb', 'kilograms', 'kg', 'kilos', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'Road Bicycle', 'GCN Cycling', 'velo', 'sec-feature', '?', 'gc11shs', 'r1', 'c1', '?', 'n1', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?15', '?', '?', '4226']",Saturday,long,17,8.33,9
452,Se1az7i3EBk,Super Bike Vs Hyper Bike: Can You Go Faster If You Break The Rules?,06/10/2019,00:03.0,619787,9055,609,20:08:00,"['superbike', 'super', 'bike', 'hyper', 'hyperbike', 'ventum', 'ventum bikes', 'ventum NS1', 'aero', 'aerodynamic', 'lightweight', 'disc', 'brake', 'break', 'shimano', 'di2', 'ceramic', 'bearings', 'triathlon', 'triathlete', 'race', 'racing', 'race bike', 'UCI', 'rules', 'illegal', 'legal', 'ventum one', 'ironman', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'GCN Cycling', 'velo', 'si', 'richardson', 'ollie', 'bridgewood', 'sec-feature', 'gc11shs', '?', 'c3', 'gc11sas', 'n1', 'p1', '?', '?', '?', '?', '?', '?', '?15', '3744']",Sunday,long,20,2.42,9
448,30ATJwJXSN4,Mid Range Bike vs Epic 555km Race | Can Conor Survive The Donegal 555?,20/09/2020,00:01.0,313498,8962,1222,20:46:00,"['ultra', 'endurance', 'ride', 'race', 'donegal', '555', 'pro', 'cyclist', 'sportive', 'challenge', 'shimano', 'tiagra', 'mid', 'range', 'groupset', 'cheap', 'low', 'cost', 'performance', 'shifting', 'night', 'epic', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'Road Bicycle', 'GCN Cycling', 'velo', 'conor', 'dunne', 'sec-feature', 'gc21s', 'gc11shs', 'c3', 'gc11sas', 'n1', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?15', '?', '?', '4094']",Sunday,long,20,6.73,9
447,WxtAOpts0Ew,"Behind The Scenes At CeramicSpeed | Bearings, Jockey Wheels & Super Fast Chains",22/04/2018,00:02.0,562815,6714,427,15:21:00,"['GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'ceramic speed', 'ceramic bearings', 'ceramic', 'bottom bracket', 'headset', 'efficient', 'fast', 'marginal gains', 'watts', 'faster', 'jockey wheels', 'rear derailleur', 'precision', 'chain', 'cycling chain', 'ufo', 'chain lube', 'factory tour', 'r&d', 'testing', 'drivetrain', 'behind the scenes', 'GCN Cycling', 'Cycling Tips', 'cycling workout', 'cycling training', 'velo', 'dan lloyd', 'sec-feature', 'plft', 'b1', '?', '?', '?', '?', '?']",Sunday,long,15,1.94,9
441,66KPtappr-c,NEW Run Flats: Pro Cycling?s Secret Tech | Vittoria Airliner Road First Look,02/04/2021,00:07.0,249580,6616,767,15:32:00,"['vittoria', 'run flats', 'puncture', 'no punctures', 'puncture proof', 'puncture proof tyres', 'flat tyre', 'flat tire', 'tubeless', 'tubeless tyres', 'tubeless tires', 'sealant', 'tubeless sealant', 'tubeless tech', 'ef', 'ef nippo', 'uae emirates', 'bettiol', 'kristoff', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'Road Bicycle', 'GCN Cycling', 'velo', 'simon', 'richardson', 'sec-feature', 'gc21s', '?', 'c1', '?', 'n1', 'g3', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?15', '?', '?', '4288']",Friday,long,15,5.69,9
439,zcTF6TAtytA,Who?s To Blame For Gravel Bikes? | Uncovering The History Of Cycling?s Second Biggest Controversy,25/07/2021,00:31.0,246226,6586,896,15:23:00,"['gravel', 'gravel bike', 'baggies', 'lycra', 'road cyclist', 'gravel cyclist', 'gravel cycling', 'off-road', 'off road', 'versatile', 'GCN', 'Global Cycling Network', 'Sports', 'Cycling', 'Bike', 'Bikes', 'Bicycle (Product Category)', 'Road Bike', 'Cyclist', 'Road Bicycle', 'GCN Cycling', 'velo', 'sec-feature', 'sca15', '?', 'r1', '?', '?', 'n1', 'g3', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?15', '?', '?', '?', '4402']",Sunday,long,15,6.25,9
